drug1,drug2,label
529,246,73
669,28,70
955,213,49
896,1242,70
454,1278,49
914,367,47
765,900,72
230,934,10
1075,986,60
180,262,47
199,358,47
253,232,73
1180,267,47
883,1197,75
952,138,49
167,346,53
335,375,47
362,235,47
1076,292,47
148,1431,27
1244,274,47
812,1298,83
1536,1674,70
971,659,49
980,1410,49
305,304,47
881,872,49
208,1364,73
1253,257,47
348,302,75
662,430,54
935,230,38
580,631,49
981,910,49
848,427,25
1236,236,47
756,1412,75
87,1229,4
80,806,75
957,334,49
81,1198,4
179,467,61
616,515,20
1381,595,73
435,890,37
45,582,49
1079,962,60
408,292,49
865,888,49
442,1074,60
952,290,47
106,102,73
1283,1249,70
764,1412,58
914,887,49
1153,310,47
531,1081,32
436,107,30
757,1541,21
190,235,47
1205,209,47
1040,374,47
474,559,49
159,914,47
363,210,70
498,642,49
893,1251,70
199,434,47
936,1077,60
806,249,73
1123,376,47
685,313,49
450,1000,73
892,797,49
970,966,49
513,50,49
727,718,49
727,970,49
356,1022,73
1304,184,71
17,57,2
827,508,47
1069,437,60
903,1675,70
181,589,49
444,452,49
724,698,20
543,482,49
117,163,6
74,957,60
841,203,70
81,240,4
538,569,49
890,805,49
600,493,49
521,229,16
573,460,49
467,519,49
686,252,47
154,792,49
65,796,3
183,528,79
239,826,69
1110,949,73
198,722,73
1064,325,47
714,967,49
960,1090,60
569,603,49
1264,256,73
117,345,47
208,265,70
702,1033,20
10,808,49
431,900,37
976,380,60
201,181,9
440,99,47
1245,1412,58
432,133,37
699,235,73
198,704,9
465,1410,25
897,816,49
435,1167,14
965,962,60
86,102,60
891,382,47
136,187,9
509,615,49
1097,353,73
604,464,49
304,257,73
693,294,73
98,675,20
138,363,49
632,241,73
868,610,49
200,1048,49
365,622,75
250,295,73
722,795,75
558,1343,16
376,327,47
787,668,49
230,292,73
466,264,47
573,257,47
47,32,49
1488,248,70
1548,1295,73
1445,554,73
376,501,49
591,576,49
199,330,47
355,1192,49
275,268,47
1153,307,47
973,316,49
46,299,47
90,1204,75
619,503,49
348,353,73
858,378,47
122,346,6
243,472,75
887,1438,27
217,127,47
681,174,47
1548,1180,73
159,266,49
104,271,47
902,1675,70
605,720,20
887,1676,70
625,261,47
599,473,49
840,247,47
440,257,47
701,289,73
897,1242,70
783,259,73
114,668,70
938,870,37
1135,298,47
1282,1119,61
1143,320,47
16,251,47
284,1256,49
714,293,20
251,374,47
405,171,49
249,963,49
51,45,49
1291,225,70
586,1480,70
339,267,75
628,183,49
217,930,49
227,380,10
645,451,49
991,1048,49
1086,1222,37
273,417,75
492,996,49
467,499,49
91,532,49
543,634,73
161,68,49
784,1228,70
700,253,73
79,190,75
123,1436,6
1208,1282,49
731,901,57
103,913,37
294,1253,20
727,986,49
716,714,33
901,1356,73
201,334,47
478,593,49
161,1298,70
701,283,20
107,951,49
862,1271,70
718,968,49
851,335,47
69,931,75
614,661,20
183,439,60
704,660,20
521,321,49
343,794,49
568,505,49
1462,238,75
524,250,47
798,377,49
923,914,49
903,820,49
671,18,70
899,1314,70
284,1069,60
1226,233,73
523,644,49
1070,1083,60
509,76,49
1329,949,70
230,84,73
295,567,49
469,470,49
918,735,49
915,979,70
539,278,47
526,1027,47
961,903,49
90,316,75
555,373,47
793,1640,74
674,48,70
259,1062,47
1099,209,47
85,74,49
615,529,49
209,486,20
189,236,9
972,627,49
869,873,49
68,821,3
181,177,49
864,828,49
945,862,49
963,658,49
718,111,20
913,252,47
113,134,6
865,726,49
909,914,47
83,82,4
1178,382,47
830,869,73
113,402,6
54,855,54
445,643,16
519,252,47
151,783,49
184,369,60
227,1071,10
85,949,60
660,438,54
731,885,57
279,653,77
1226,367,73
505,557,49
807,202,70
824,63,72
913,704,27
1202,1237,73
646,208,73
629,544,49
82,668,4
5,857,58
727,995,49
863,891,49
622,539,49
1289,1448,70
955,496,49
363,354,75
1040,307,47
457,502,49
1147,356,47
705,354,47
875,236,47
189,327,47
385,724,73
65,726,75
1435,61,67
826,59,76
943,285,47
1133,281,73
87,854,30
1577,187,71
440,1044,15
435,1566,14
268,510,49
948,1053,73
131,874,6
339,118,75
863,234,49
916,623,64
603,221,70
437,904,37
576,554,47
237,751,75
1036,1072,63
1079,1071,60
713,268,73
73,1231,75
893,355,47
199,278,73
445,572,16
341,258,47
930,1222,37
975,1072,60
1110,182,73
1208,979,83
745,182,47
840,1288,49
75,1202,4
682,316,47
302,647,16
1274,1391,49
434,871,37
783,170,83
385,958,49
568,382,47
844,708,47
1074,858,60
605,74,49
550,553,49
1209,1295,47
560,590,49
1146,84,73
454,163,16
92,72,4
965,633,49
976,154,37
463,473,16
1067,49,73
1129,196,47
1057,1425,49
314,249,75
582,548,16
509,460,49
538,573,49
1179,1402,73
1268,571,49
472,535,49
808,1303,74
45,626,49
227,439,10
576,229,16
429,986,49
848,430,25
867,816,49
304,1133,75
43,478,49
856,430,60
769,877,72
449,473,16
486,947,49
287,1011,11
746,151,49
1629,653,77
469,636,49
1074,980,60
718,247,20
635,583,49
1222,357,47
1031,664,54
701,412,73
515,508,47
1481,125,70
487,335,49
789,170,83
364,127,47
956,1434,49
707,103,82
618,543,49
937,995,49
124,1530,6
1214,207,47
121,3,6
73,1067,75
434,747,49
851,504,61
203,171,50
637,919,49
146,250,47
1207,730,73
555,681,49
630,565,49
915,875,49
87,972,60
847,852,25
133,167,6
79,255,4
491,331,49
732,278,47
1548,267,73
1176,982,47
711,175,47
890,201,47
3,890,49
73,1049,4
502,919,49
1218,95,70
604,249,47
720,650,20
1034,253,47
454,646,16
703,744,20
1133,1365,73
550,526,49
457,638,16
44,52,49
102,246,47
72,1226,75
85,529,4
1157,724,73
1189,1412,58
579,509,49
351,1462,73
268,74,49
1035,232,73
51,1325,39
485,517,49
179,982,60
841,180,71
434,302,73
531,573,49
413,969,49
673,43,70
918,348,73
437,1353,14
914,811,49
576,917,64
113,350,6
173,1531,49
957,1070,60
526,1185,47
1061,348,73
184,930,60
1344,478,60
261,589,20
489,983,32
64,783,3
815,54,49
911,899,49
1225,673,73
1275,571,49
215,1462,73
219,439,9
197,154,9
642,476,16
131,166,6
992,894,49
403,1585,67
963,427,49
616,452,49
94,297,70
889,792,49
464,279,47
446,316,32
1088,202,70
199,359,47
509,614,49
77,1218,75
164,165,53
1113,999,47
75,1602,75
964,247,47
622,438,60
908,821,49
946,507,49
556,628,20
1033,261,73
781,1640,74
698,738,20
1131,463,70
580,321,49
633,642,49
855,898,37
458,14,49
1282,686,71
72,1034,4
697,743,20
339,1190,75
628,956,49
155,1149,53
839,334,60
301,1194,73
94,279,47
128,1617,6
780,715,49
1133,1402,73
1446,136,70
3,899,49
352,1185,11
627,587,49
337,625,49
1198,292,47
258,1100,47
591,483,49
692,531,49
470,500,49
298,530,75
895,170,29
858,1213,54
581,520,49
1446,1218,75
595,549,49
73,389,75
454,1364,73
636,581,49
937,195,70
539,593,49
722,496,33
1159,1421,47
239,1392,49
1291,136,70
567,530,49
26,295,47
181,955,60
356,205,73
1433,417,73
1011,1062,47
113,208,73
430,312,73
606,532,49
95,479,49
227,116,73
583,488,49
234,789,49
1231,320,47
442,545,49
77,493,49
432,868,37
79,433,60
546,21,16
109,996,49
431,921,37
1115,1053,73
590,644,49
619,530,49
1126,240,47
293,1226,16
439,933,49
1030,23,47
497,725,49
111,334,47
269,121,77
991,234,49
1049,241,47
172,995,49
1129,1142,73
705,1053,73
926,947,49
131,881,6
568,331,49
628,473,49
958,872,37
41,272,73
519,543,49
1329,1260,70
478,502,49
262,548,16
684,956,49
116,114,6
1097,1053,73
521,639,49
937,26,73
81,1190,4
992,884,49
75,1128,4
894,1027,47
671,49,70
645,489,49
159,469,16
494,516,49
717,247,73
76,798,4
322,240,47
631,280,47
912,1085,70
439,152,37
239,20,49
1016,209,73
431,869,37
1096,261,47
1111,268,47
543,501,49
623,573,49
946,746,49
722,467,33
888,792,49
946,954,49
217,808,49
731,464,47
410,1262,49
546,624,49
617,476,16
471,306,49
182,527,49
157,330,47
865,3,49
77,611,4
707,735,20
436,1068,60
542,293,49
172,564,60
639,503,49
992,897,49
519,500,49
598,574,16
1124,23,47
253,925,73
269,292,47
57,466,49
431,944,83
1276,14,49
991,433,49
1089,931,60
301,175,47
822,1638,74
95,962,60
209,843,60
557,558,49
174,274,47
825,639,23
929,1007,47
208,457,20
928,970,56
1531,1674,70
444,631,49
356,1653,48
161,726,49
438,1218,14
551,516,49
496,992,49
873,1074,70
502,558,49
1204,334,47
351,252,47
957,240,47
227,292,10
171,21,16
610,480,49
47,523,49
981,949,49
913,262,49
986,414,47
1413,883,73
956,970,49
629,508,49
803,661,49
732,283,73
1223,661,75
217,1373,49
612,593,49
790,247,73
923,936,49
72,474,4
963,114,49
85,501,73
762,99,47
72,591,4
123,1396,12
517,541,49
295,299,77
85,236,49
188,660,73
617,170,49
505,267,49
1178,268,47
76,659,29
1582,1133,73
13,560,49
79,1020,4
330,733,20
1222,639,73
239,509,49
231,272,47
618,192,70
372,767,75
784,285,73
854,1084,60
587,227,47
1086,1331,70
1483,204,70
271,723,20
133,779,49
533,464,20
11,35,2
582,85,49
565,569,49
645,577,49
520,335,49
913,257,47
652,378,47
821,704,49
1272,358,71
1582,469,73
146,148,49
218,215,9
119,877,6
521,456,49
894,389,47
797,98,47
327,298,73
263,763,75
861,316,47
779,84,73
217,953,49
96,572,49
610,150,70
428,959,49
907,1452,27
429,896,37
1109,1213,58
693,730,73
598,488,49
160,966,60
602,487,49
636,574,16
83,447,75
1264,389,73
448,231,60
1264,375,73
95,635,49
609,634,47
107,1090,60
550,534,49
196,223,9
1148,257,47
721,661,20
1451,339,73
329,371,75
525,637,49
285,582,70
1104,348,47
1121,1213,58
926,991,49
339,683,75
961,915,49
1057,241,73
80,948,75
619,585,49
317,23,47
684,272,73
231,1078,10
72,37,4
505,492,49
95,976,60
81,118,4
818,84,73
468,686,49
1130,261,70
598,542,49
994,316,49
176,239,49
121,876,6
426,888,37
80,106,4
629,621,49
1022,1412,58
112,1060,75
1312,1178,49
578,1343,16
910,784,49
25,953,49
188,1006,73
508,247,47
600,1601,65
479,549,49
74,364,47
872,814,49
956,307,47
486,163,49
547,586,49
191,735,20
681,714,49
46,41,49
1006,1336,73
422,369,49
291,223,70
428,431,60
478,475,49
30,1226,85
184,732,49
666,852,54
371,236,47
708,226,20
556,512,16
641,544,49
44,932,54
1436,1411,58
843,1069,60
689,239,49
352,601,49
949,1336,73
1055,1213,58
317,227,47
137,743,20
510,476,16
1126,982,47
1271,118,49
896,979,70
207,201,47
1223,982,75
485,389,47
853,843,60
249,1585,67
163,213,49
432,872,37
976,897,49
445,588,16
788,1014,34
492,858,49
435,899,37
1602,1141,75
940,991,49
122,151,6
810,351,73
82,157,4
444,610,49
29,359,49
1276,594,49
774,862,72
1143,209,47
560,939,49
226,1085,10
463,648,16
513,497,49
3,1242,70
556,639,20
175,730,20
906,803,49
1226,289,47
765,892,72
260,197,70
492,278,73
156,730,6
595,555,49
436,430,60
1332,280,73
141,906,6
354,1237,73
827,533,61
704,1079,20
1411,333,73
491,501,49
867,805,49
454,258,49
477,579,36
926,507,49
682,982,49
664,438,54
486,103,49
321,1289,49
1069,442,60
494,343,73
718,931,49
458,95,49
539,655,16
721,723,20
567,581,49
518,227,47
123,248,12
125,901,6
624,1081,32
1175,271,47
478,636,49
819,1157,73
357,743,20
478,826,69
211,1456,9
221,171,50
1223,1167,75
552,487,49
507,943,49
394,171,49
516,655,16
313,362,47
1067,1207,73
776,901,72
314,1667,70
434,993,49
1600,1316,75
75,73,75
492,476,16
109,1282,5
86,512,16
16,502,82
731,240,47
686,556,49
985,971,49
86,918,4
718,166,37
880,351,73
1100,356,47
437,728,14
147,227,73
367,1462,73
148,877,49
1343,70,67
701,1005,47
721,191,20
1133,1653,48
562,182,49
986,432,60
439,307,47
706,271,47
1135,242,47
1030,287,47
75,1090,4
317,354,75
599,532,49
77,1078,4
306,937,49
1147,285,47
1264,518,73
642,539,49
81,709,4
1181,285,47
775,879,72
239,588,49
188,1278,49
985,657,49
66,805,3
1110,346,73
138,658,29
1163,208,73
851,63,72
238,1011,11
148,363,49
18,617,49
826,62,72
904,781,49
1226,98,73
592,461,49
1250,1256,49
301,610,73
964,935,49
721,734,20
635,520,49
553,596,49
258,241,47
474,482,49
819,669,49
873,810,49
1064,253,47
117,1433,49
893,799,49
519,492,49
163,353,73
666,53,70
1051,1038,49
712,259,73
567,548,16
628,74,49
1223,1185,75
152,154,57
994,439,49
625,655,16
161,730,6
613,513,49
37,227,47
928,161,49
601,510,49
468,322,47
1006,272,47
894,787,49
122,1109,73
702,249,20
770,881,72
37,73,16
609,250,47
692,638,49
938,905,37
327,915,57
428,340,47
1155,367,47
1046,1582,75
758,909,72
452,554,49
454,916,49
122,1625,73
579,725,49
459,542,49
499,331,49
1327,1077,72
933,1101,62
700,1408,73
300,714,33
1072,138,49
110,171,60
75,432,75
556,527,49
80,1127,4
725,548,20
99,356,47
1236,253,47
408,984,49
1104,180,47
861,209,47
399,574,49
723,298,20
838,657,83
518,19,49
503,487,49
971,127,47
280,252,47
639,574,16
534,1654,49
216,225,9
228,724,73
686,241,47
1064,142,47
909,834,49
521,293,49
299,730,73
1226,850,85
514,451,49
632,444,49
581,300,49
73,390,4
1151,354,47
523,20,49
355,552,49
859,796,49
1104,1462,73
737,653,77
206,181,9
797,747,83
706,242,47
439,375,49
268,111,20
897,1456,27
124,379,6
343,342,73
26,298,47
1079,875,49
526,207,47
893,23,47
902,1251,70
1093,316,47
858,28,60
190,1303,9
1404,626,70
530,253,73
684,1224,49
1446,634,75
893,278,73
910,817,49
34,567,49
361,342,73
14,462,49
602,337,49
1101,205,49
944,114,49
1104,332,47
85,946,60
358,233,47
945,1632,75
231,267,47
1144,236,47
90,1140,75
928,618,60
858,121,77
658,251,47
992,995,49
499,557,49
832,768,24
91,114,60
576,592,49
191,307,47
956,363,49
551,277,47
1178,200,75
981,915,49
1024,730,73
971,247,47
83,1094,4
1189,251,47
331,390,47
957,432,60
722,1162,75
362,1438,27
967,934,49
1101,1195,49
692,477,49
105,976,49
73,313,4
339,1118,75
868,334,47
282,769,75
799,1642,74
109,873,37
133,876,6
841,204,70
544,572,49
328,207,70
762,287,73
813,747,83
765,1410,75
80,892,4
775,881,72
616,557,49
72,86,4
124,1574,6
684,1324,49
1123,1336,73
622,292,73
723,639,20
477,19,49
915,893,49
700,1581,73
701,1115,47
562,520,49
75,438,75
173,1399,73
647,1290,73
92,1109,75
550,351,73
937,238,55
855,931,49
447,554,16
469,316,32
92,998,75
159,611,16
108,106,10
123,127,47
589,596,49
94,658,60
448,184,49
709,857,58
76,291,70
694,374,47
463,256,49
108,1290,73
890,818,49
463,655,16
479,603,49
863,829,49
561,545,49
505,919,49
1064,278,73
504,593,49
717,704,20
429,877,37
1226,340,47
634,530,49
618,604,49
612,521,49
570,971,32
662,33,70
1425,857,58
1298,993,60
1222,313,47
550,559,49
633,743,20
601,74,49
225,1263,75
957,287,47
1145,289,47
183,462,49
390,267,47
196,185,9
509,543,49
76,474,4
284,116,73
1381,583,73
532,256,49
1064,434,47
996,57,73
1064,1462,73
87,937,30
1025,82,47
519,461,49
684,238,49
455,636,49
341,240,75
658,304,47
365,905,68
991,658,49
81,322,75
875,242,47
361,683,49
592,548,16
567,505,49
256,660,20
1110,16,73
90,846,60
1066,1412,58
1313,252,73
170,36,17
439,133,37
389,280,33
87,474,49
533,74,49
512,936,49
540,561,49
83,246,4
262,728,20
716,111,20
58,98,73
127,156,6
579,1336,73
584,500,49
576,204,70
637,649,49
1086,953,60
103,891,37
571,1009,70
131,895,6
228,385,10
752,68,21
1072,846,60
1433,774,73
431,914,37
176,1073,60
1107,307,47
495,525,49
699,420,73
914,833,49
711,1356,73
170,221,70
170,750,17
317,828,70
862,885,49
515,643,16
191,321,20
1408,215,73
140,797,49
433,907,37
430,152,37
1113,299,47
125,343,6
935,240,47
91,517,49
894,1077,70
1085,1081,60
173,349,73
357,510,49
968,940,49
636,252,73
1435,1596,75
1267,850,49
563,1072,73
108,554,73
389,63,67
227,1130,73
79,38,4
747,436,49
985,955,60
1191,123,70
579,548,16
339,794,75
403,380,49
710,312,20
517,564,49
998,295,73
905,1300,70
634,343,47
512,1330,85
746,990,49
1196,298,47
475,101,82
1602,1182,75
901,274,47
74,991,60
1200,268,47
722,301,75
196,247,47
916,84,73
1376,352,49
79,290,4
339,1145,75
488,976,49
76,555,75
1093,362,47
645,536,49
604,553,49
857,855,54
563,313,47
689,616,49
1602,651,75
543,316,32
896,402,49
72,652,4
562,498,49
612,306,49
1128,121,77
908,1435,27
357,387,20
866,258,47
786,667,49
481,337,49
417,138,49
1136,131,70
175,1062,47
577,444,49
792,1157,73
1222,284,73
87,498,49
239,468,49
534,580,49
94,113,4
609,246,47
588,648,49
1449,1411,58
565,516,49
362,658,29
191,554,73
583,510,49
80,355,4
450,639,16
76,804,4
974,861,49
863,834,49
339,268,75
602,233,47
712,348,73
584,917,49
714,717,20
634,919,49
346,1462,73
47,994,21
980,954,49
504,273,49
1603,1435,75
209,927,60
653,453,49
81,554,47
684,182,49
906,747,70
952,935,49
428,1651,46
961,462,49
119,122,6
12,1131,2
138,904,49
1175,240,47
467,498,49
468,500,49
862,861,49
438,110,30
180,442,49
628,79,49
253,420,73
465,949,49
417,241,73
109,106,30
584,593,49
887,877,49
1167,335,47
317,1408,75
131,156,6
83,387,4
903,253,73
76,72,4
700,1336,73
575,76,49
144,299,47
1301,1277,49
1128,84,73
1226,249,73
611,607,49
633,744,20
259,559,20
1031,1411,58
1133,348,73
774,294,73
166,150,53
531,437,60
439,255,49
380,251,47
994,934,49
699,747,20
435,1410,54
555,298,47
983,858,49
1232,276,47
905,798,49
518,589,49
77,617,4
310,1364,73
1314,686,49
733,199,70
108,437,60
614,595,49
1330,683,71
321,655,16
1140,277,47
589,601,49
36,771,40
505,300,49
14,20,49
1058,868,73
1203,238,47
360,23,47
227,276,47
1214,304,47
633,157,73
294,285,73
630,638,16
965,277,47
181,313,49
1255,208,73
563,1330,84
86,479,49
724,1410,58
1152,287,47
751,909,72
903,456,49
636,539,49
357,21,16
212,136,9
544,558,49
191,553,20
1214,298,47
243,1180,75
893,1421,49
16,494,82
1158,56,47
73,118,4
914,1213,58
120,891,6
634,508,47
840,675,76
1306,1260,70
893,803,49
352,94,49
314,833,70
1107,271,47
82,1169,4
502,610,49
975,970,49
644,543,49
602,175,47
863,893,49
631,607,49
783,1263,73
934,610,49
92,948,75
366,99,47
603,20,49
445,1213,58
531,386,47
711,721,33
90,613,75
754,757,21
301,627,73
543,337,49
686,284,37
88,275,75
1433,957,73
883,322,73
803,222,70
235,508,47
1327,1142,75
697,348,73
117,885,6
268,512,16
148,920,49
37,602,16
628,619,49
921,801,49
614,982,47
203,919,9
896,828,49
1144,277,47
817,666,49
634,433,73
79,1182,4
119,147,6
921,1676,70
131,159,6
286,776,75
1058,402,73
984,144,60
944,631,30
180,570,49
871,822,49
259,723,20
358,1462,73
906,835,49
1420,879,73
950,980,49
849,955,60
892,1675,70
242,729,20
661,247,47
1124,261,73
464,534,49
648,607,49
529,1159,49
178,747,60
1014,289,47
457,206,20
993,631,30
525,143,47
841,1277,49
482,276,47
605,709,20
618,459,49
741,533,73
891,785,49
1212,251,47
932,914,37
709,742,20
262,502,49
942,990,49
547,823,69
666,922,54
157,354,75
1057,1061,49
915,901,49
626,1081,32
869,832,49
538,528,49
1120,259,47
858,903,37
464,389,47
428,273,47
15,127,47
440,169,15
803,1256,49
354,306,20
492,475,49
693,1121,47
77,638,16
843,454,37
1394,210,49
267,653,77
723,224,70
929,997,47
644,498,49
956,1231,49
1051,1029,49
432,894,37
77,970,4
236,1237,73
264,829,49
771,356,47
1411,290,73
794,222,70
17,235,47
56,200,75
697,196,20
1602,279,75
334,849,60
285,175,47
347,1310,73
524,264,47
171,462,8
620,520,49
880,817,49
576,238,47
209,1082,60
722,543,33
41,1665,59
529,508,47
477,558,49
1044,448,73
80,1252,4
277,238,47
715,672,20
618,224,70
705,508,47
83,524,4
603,747,20
461,624,49
625,293,49
376,458,49
827,556,61
1130,92,73
88,252,73
197,279,47
74,571,4
149,115,6
320,567,49
62,1331,70
478,1364,73
627,824,69
160,986,60
201,715,9
332,121,11
1247,295,73
887,859,49
525,858,49
203,1438,9
1548,215,73
1445,240,73
27,29,49
702,279,20
94,369,4
171,919,49
1283,833,75
1160,287,47
977,908,49
627,638,16
857,1335,82
756,154,72
920,817,49
239,949,47
1275,491,60
622,963,60
166,140,49
75,973,4
1186,299,47
436,1222,37
427,99,47
896,859,49
865,793,49
1029,911,73
418,1178,49
159,809,49
538,436,54
857,150,73
597,503,49
480,249,73
922,867,37
826,1573,76
783,1148,73
618,313,47
464,499,49
741,582,75
481,613,49
808,664,49
113,867,6
275,389,47
1107,342,73
796,1240,73
779,99,47
87,866,4
90,1224,75
455,574,16
847,428,25
1408,373,73
1425,297,70
213,361,30
497,267,47
1007,136,47
40,617,49
202,724,73
458,462,49
887,798,49
1477,1674,70
1271,119,49
120,201,6
1268,321,49
453,635,16
346,136,70
197,148,9
171,320,47
475,508,47
365,862,68
727,438,49
454,1286,64
962,361,30
376,582,70
226,267,47
1256,1462,73
645,724,73
603,227,47
136,1435,9
847,571,37
356,225,73
640,572,49
116,233,47
584,497,49
189,986,47
1191,122,70
73,1123,4
174,331,47
301,969,73
404,352,49
163,635,49
798,996,83
440,196,47
436,887,37
1285,362,49
926,538,49
203,1470,9
519,284,49
608,585,49
577,259,47
648,603,49
180,719,64
615,20,49
608,285,73
433,873,37
239,526,49
106,1278,5
87,466,49
470,19,49
912,791,49
839,986,60
181,942,49
651,1121,47
646,603,49
979,727,60
765,1411,75
868,310,47
1031,257,73
1128,355,47
605,316,32
83,780,4
825,442,61
184,528,79
197,180,9
871,787,49
753,775,40
50,1343,16
1179,292,47
630,469,49
306,390,47
1129,306,47
897,1414,57
820,190,70
593,649,49
513,535,49
930,242,54
25,70,73
880,730,73
942,235,47
893,329,47
196,499,49
1474,63,67
469,503,49
985,843,60
352,953,49
904,821,49
142,168,6
850,1552,76
1148,250,47
925,114,49
1603,715,75
868,895,49
772,920,72
1474,1415,67
109,871,37
605,1033,20
117,238,47
617,539,49
878,803,49
290,614,20
469,519,49
1069,977,60
1192,181,71
439,1127,49
92,1196,4
919,1301,85
15,28,2
746,1091,60
693,227,47
71,1674,70
1074,431,60
159,111,16
689,342,73
1548,354,73
37,21,16
135,861,6
446,359,47
1185,233,47
901,634,47
1324,1225,49
1414,1327,67
541,374,47
1206,238,47
343,26,20
56,310,47
559,252,47
614,615,49
380,277,47
40,582,49
79,792,75
1223,1006,75
1118,84,73
854,28,73
1051,99,47
525,529,49
553,590,49
693,614,64
83,526,4
571,187,49
732,285,73
1136,195,70
627,103,49
428,25,49
262,580,49
583,552,49
491,587,49
1487,117,70
964,1074,60
616,488,49
839,978,60
92,1235,4
888,820,49
415,369,49
538,499,49
1138,342,73
1115,1295,47
496,968,49
455,555,49
1189,1652,47
92,298,75
927,938,68
839,150,60
385,930,49
23,983,32
291,131,70
556,249,75
339,819,75
80,656,11
94,190,60
1138,325,47
780,271,47
587,1237,73
428,1071,60
701,507,20
565,976,49
957,289,73
509,182,49
40,49,49
449,425,73
665,26,70
586,535,49
296,770,75
106,343,73
417,1190,49
755,138,72
561,250,47
443,473,49
182,988,60
219,207,9
1035,257,73
652,451,49
906,159,49
429,959,49
965,718,49
453,273,16
591,272,47
928,274,47
469,513,49
816,715,49
805,348,73
94,502,49
689,517,49
239,1464,64
527,555,49
1298,58,73
427,508,47
88,414,73
323,756,75
115,877,57
48,1131,2
1174,774,47
571,100,82
616,707,20
601,540,49
352,967,49
253,403,73
634,196,47
451,1402,73
243,1248,75
1064,312,47
284,1272,49
608,331,49
945,970,68
884,1666,70
445,514,16
203,1474,9
145,156,6
705,707,20
363,276,75
702,284,20
605,298,20
674,427,54
268,261,47
305,1310,73
725,290,47
105,359,5
214,178,9
869,867,49
1094,382,47
148,1452,27
1035,304,73
1001,280,33
508,624,49
952,279,47
168,167,53
867,1169,47
1233,252,47
467,515,49
207,1364,73
681,949,49
179,316,47
672,367,47
691,688,49
58,1665,59
605,438,25
964,618,60
1422,241,73
633,430,60
807,1071,73
1119,46,47
1076,334,47
171,602,8
330,661,20
73,913,4
1463,13,60
209,1077,60
217,504,49
627,620,49
451,271,47
1223,258,75
532,536,49
90,285,73
486,479,49
841,486,82
979,215,70
797,704,49
1128,695,49
689,559,49
26,33,49
888,1440,27
935,930,49
454,50,16
973,110,60
1150,238,73
291,356,47
762,744,34
306,374,47
327,422,47
560,578,49
1404,627,70
767,883,72
579,229,16
526,277,47
428,258,47
609,293,49
652,593,49
908,798,49
1099,300,47
81,538,4
1035,1625,73
448,558,16
911,1470,27
731,899,57
810,1456,49
880,834,49
83,356,4
457,1079,20
652,284,47
977,911,49
440,235,15
1456,1280,67
555,142,47
839,916,37
301,75,73
979,982,60
518,361,49
943,249,47
1305,78,70
37,626,16
984,114,49
518,507,49
853,995,49
509,500,49
300,639,49
990,935,49
987,949,49
553,614,35
935,448,38
605,599,49
870,876,49
248,223,70
375,1237,73
608,535,49
811,1171,74
264,410,70
994,928,49
961,861,49
1132,1336,73
533,267,73
113,1168,6
442,722,73
455,512,16
313,387,47
981,152,49
153,819,49
865,864,49
176,728,49
458,917,49
489,513,49
851,1276,71
74,312,49
301,846,49
506,643,16
525,554,73
637,335,49
24,13,49
335,292,47
1283,829,75
13,1069,60
22,41,49
920,805,49
824,1159,49
1231,389,47
111,143,47
1064,1412,58
718,861,37
183,672,49
1012,236,47
1188,982,47
199,1072,49
864,801,49
1131,1115,47
204,153,9
630,649,49
884,238,47
563,526,49
465,293,49
152,816,49
482,971,32
117,1568,6
1147,346,47
45,453,49
626,614,49
151,821,49
256,728,20
179,1079,60
182,4,49
561,285,47
1171,304,47
80,452,49
1577,188,71
707,576,20
300,267,20
731,808,49
19,21,16
74,498,49
459,586,49
634,592,49
878,816,49
1044,290,73
502,439,60
490,298,47
446,65,67
697,554,73
376,599,49
986,999,68
447,530,16
461,21,16
549,264,47
364,337,47
1415,834,75
321,961,73
484,361,49
1548,1629,73
502,576,49
416,369,49
422,957,49
646,236,47
267,184,64
50,59,49
454,445,16
1031,99,47
147,287,73
944,24,73
482,584,49
1073,180,47
1038,1410,58
279,183,49
108,1254,60
961,959,49
103,949,49
1128,1033,47
1115,343,47
217,573,49
490,362,47
92,1248,4
577,479,49
527,639,49
574,267,49
501,335,49
1264,247,73
142,235,47
131,786,12
858,724,73
1313,235,73
717,278,73
612,256,49
555,503,49
945,920,49
877,1314,70
434,910,37
943,23,47
1035,707,73
77,21,16
608,484,49
1165,225,70
417,1136,13
1177,351,47
1181,267,47
980,975,60
1165,329,47
938,657,75
599,497,49
767,610,72
1433,683,73
632,510,49
364,348,47
138,813,49
463,633,16
746,431,60
596,195,70
450,289,47
42,127,47
630,588,49
73,1194,4
194,1173,9
417,190,70
542,603,49
274,208,73
1168,240,73
541,209,47
967,995,49
91,600,49
1130,1336,73
612,14,49
618,510,49
1185,175,47
118,320,47
464,386,47
694,559,49
486,602,73
1156,241,47
1154,249,47
1412,759,82
725,629,49
701,1053,73
334,1364,73
77,1048,75
83,1158,4
1343,384,70
137,672,20
300,1167,20
81,561,4
1099,242,47
658,1072,60
1223,1226,75
716,1223,20
602,982,47
1029,115,73
687,292,47
616,571,20
314,364,47
202,354,47
458,548,16
110,871,37
751,869,72
555,327,47
781,671,49
611,583,49
616,283,20
1077,433,60
840,290,47
940,986,49
645,509,49
802,241,73
632,306,20
875,791,49
1235,299,47
965,944,49
384,751,75
183,163,49
1076,327,73
881,391,27
1234,356,47
950,858,49
